mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_column_transformer__numerical_preprocessing__imputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19.327410173416137,0.41529959132975425,0.48135690689086913,0.12540934433148548,sqrt,1,4,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8058950395398994,0.7864845434938893,0.805176132278936,0.7979870596693026,0.7913669064748201,0.7973819362913696,0.007596345776645518,36
108.9399272441864,4.232329348124162,0.5672685623168945,0.2143450279601371,,1,9,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 9, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.803019410496046,0.8023005032350827,0.8152408339324227,0.794392523364486,0.7827338129496403,0.7995374167955356,0.010725551428290573,26
14.169538736343384,0.2981160019138157,0.5960833549499511,0.22221652506430892,log2,1,7,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.807332854061826,0.7785765636232926,0.7915168943206327,0.7929547088425594,0.7705035971223022,0.7881769235941226,0.012692089572380681,39
86.91525826454162,0.7570879970838863,0.6303725719451905,0.36332534443101855,,2,10,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.803019410496046,0.7958303378864127,0.8102084831056794,0.796549245147376,0.7949640287769785,0.8001143010824985,0.005795160752365148,19
89.1490547657013,0.9268071101361772,0.3571352481842041,0.06863759416069952,,2,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.796549245147376,0.8145219266714594,0.796549245147376,0.7935251798561151,0.8015519087246379,0.007852735282553763,10
2.801897573471069,0.09225497818819435,0.6411238670349121,0.13036896185484742,log2,6,8,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
89.60022883415222,1.6502421836647125,0.3651862621307373,0.07273363482055016,,3,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.7936736161035226,0.8130841121495327,0.7958303378864127,0.7913669064748201,0.8001137838830303,0.008328422039349368,20
3.011690092086792,0.22265193304735148,0.29588990211486815,0.061199449644727955,sqrt,6,3,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7462257368799425,0.732566498921639,0.7225017972681524,0.7735442127965493,0.737410071942446,0.7424496635617459,0.017332752340467255,51
115.33772163391113,5.749719004402186,0.29816718101501466,0.06320476907973277,,1,5,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.803019410496046,0.8001437814521927,0.8123652048885693,0.7951114306254493,0.7856115107913669,0.7992502676507248,0.008833482258372665,28
82.74678592681884,5.071188501718239,0.2949044704437256,0.10132123007119975,,2,14,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.800862688713156,0.7951114306254493,0.8087706685837527,0.796549245147376,0.7949640287769785,0.7992516123693425,0.005216038050762881,27
2.981635570526123,0.480046363120292,0.42769708633422854,0.2699143873341074,sqrt,9,11,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7706685837526959,0.7366906474820144,0.7385674609126502,0.016989709903604402,69
1.8080188751220703,0.19459581425303094,0.2866555690765381,0.045570505298003376,log2,6,7,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
2.6616568088531496,0.21531527190969532,0.2973659038543701,0.026582139612541092,sqrt,4,2,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7426312005751258,0.7347232207045291,0.732566498921639,0.7728253055355859,0.7323741007194244,0.7430240652912607,0.015361996767312858,45
2.1691251754760743,0.15967039111179487,0.3349325656890869,0.11675361350265212,sqrt,5,2,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7469446441409058,0.7332854061826024,0.719626168224299,0.7735442127965493,0.739568345323741,0.7425937553336195,0.017889491763867033,49
1.6781912326812745,0.5229587979978583,0.33196678161621096,0.12853507735417685,log2,7,10,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
89.56744141578675,0.7997278726549379,0.21489148139953612,0.06746597877629658,,6,8,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8044572250179727,0.796549245147376,0.8166786484543493,0.7994248741912293,0.7928057553956834,0.8019831496413221,0.008274966958251742,4
85.26562881469727,2.2892684382374187,0.4124736309051514,0.2887062629454947,,8,9,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 9, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.7929547088425594,0.811646297627606,0.7979870596693026,0.7892086330935252,0.7996821292067712,0.008354842757200196,23
2.6813254833221434,0.05859030310178319,0.24696459770202636,0.04638402334195612,sqrt,5,13,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 13, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7476635514018691,0.7311286843997125,0.719626168224299,0.7735442127965493,0.7410071942446043,0.7425939622134068,0.0181389566092275,48
6.785797071456909,0.28765447688254836,0.40445890426635744,0.10758555969055777,sqrt,2,4,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7526959022286125,0.732566498921639,0.7469446441409058,0.7627606038820992,0.737410071942446,0.7464755442231404,0.010768104804618043,42
114.85507607460022,4.024268255302339,0.3221920967102051,0.030499882376782195,,1,5,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.803019410496046,0.8001437814521927,0.8123652048885693,0.7951114306254493,0.7856115107913669,0.7992502676507248,0.008833482258372665,28
74.5597668647766,9.656233091563887,0.42895355224609377,0.28237745410821413,,7,11,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.805176132278936,0.7936736161035226,0.813803019410496,0.8015815959741194,0.7935251798561151,0.8015519087246379,0.007612114840097395,10
2.855497121810913,0.06168501455761745,0.35232248306274416,0.06111785687411292,sqrt,9,9,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 9, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
2.411122703552246,0.14093588489697886,0.2690162181854248,0.1380484867687606,log2,2,8,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.6628324946081955,0.698058950395399,0.7059669302659957,0.6268871315600287,0.697841726618705,0.6783174466896649,0.0297330774480137,77
2.2302530288696287,0.192464455429662,0.4592560291290283,0.17347879498424185,log2,9,14,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
12.64267053604126,1.828987133924099,0.40883684158325195,0.1592423391287533,log2,1,10,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7972681524083394,0.7778576563623293,0.798705966930266,0.7907979870596693,0.7755395683453238,0.7880338662211855,0.009658870176609704,40
1.76876540184021,0.15505745010364647,0.3764191150665283,0.2249691031144052,log2,7,13,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 13, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.288554048538208,0.14870308720104056,0.2618454933166504,0.1153990971055983,sqrt,4,14,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7390366642703091,0.732566498921639,0.7368799424874192,0.7620416966211359,0.737410071942446,0.7415869748485898,0.010448649523485013,54
12.173828220367431,0.19728644929729505,0.3293118953704834,0.12118765589545533,log2,1,9,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 9, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8044572250179727,0.7749820273184759,0.7893601725377426,0.790079079798706,0.7776978417266187,0.7873152692799031,0.010490669134669032,41
2.37347674369812,0.604774461509137,0.3585350036621094,0.343315521793136,sqrt,7,11,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7728253055355859,0.7366906474820144,0.7389988052692282,0.01780695793161153,65
1.3405649662017822,0.12563970692575152,0.160025691986084,0.04293293365626556,log2,9,8,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
1.1585930347442628,0.0652698796144897,0.17667012214660643,0.036451820347711085,log2,4,5,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
83.47010035514832,0.405376793042282,0.18196563720703124,0.13655402079300932,,8,11,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.7929547088425594,0.811646297627606,0.7979870596693026,0.7892086330935252,0.7996821292067712,0.008354842757200196,23
2.624182415008545,0.2287213512940413,0.43077993392944336,0.1429504961834746,sqrt,7,10,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7728253055355859,0.7366906474820144,0.7389988052692282,0.01780695793161153,65
2.7746261596679687,0.13141107376123157,0.46958355903625487,0.26138690742176296,sqrt,7,8,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7728253055355859,0.7366906474820144,0.7389988052692282,0.01780695793161153,65
81.92942762374878,3.1443380502758194,0.3119649887084961,0.05435548948990558,,7,7,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8058950395398994,0.7972681524083394,0.8130841121495327,0.8023005032350827,0.7928057553956834,0.8022707125457075,0.006995388000930106,3
1.808232021331787,0.05641455177004509,0.5671552658081055,0.19979907703789246,log2,4,8,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
79.73924837112426,0.5732836286605548,0.3331662654876709,0.07126904012801756,,8,12,median,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 12, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7994248741912293,0.7951114306254493,0.811646297627606,0.7994248741912293,0.7899280575539568,0.7991071068378942,0.00717849053762884,31
2.4805627822875977,0.09402024752252747,0.5563636779785156,0.1904879278035196,log2,4,4,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
2.4637695789337157,0.0959973114471353,0.5165711879730225,0.030368552737508988,log2,3,11,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.578001437814522,0.7045291157440691,0.511861969805895,0.5772825305535586,0.6798561151079137,0.6103062338051917,0.07147107863311462,78
3.3202077865600588,0.15692198336244276,0.49471282958984375,0.22128048781603152,sqrt,6,10,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7462257368799425,0.732566498921639,0.7225017972681524,0.7735442127965493,0.737410071942446,0.7424496635617459,0.017332752340467255,51
84.65450987815856,0.7308527179867842,0.27806854248046875,0.08935445418458322,,2,13,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 13, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8023005032350827,0.7929547088425594,0.813803019410496,0.7958303378864127,0.7964028776978417,0.8002582894144785,0.007422177461692491,18
94.12628226280212,7.042738863377457,0.3007229804992676,0.036380768995859,,1,11,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7958303378864127,0.796549245147376,0.8159597411933861,0.7915168943206327,0.7892086330935252,0.7978129703282665,0.009471096218564354,35
2.4660480976104737,0.1408686551916082,0.28966970443725587,0.0572786373535244,sqrt,5,4,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7469446441409058,0.7332854061826024,0.719626168224299,0.7735442127965493,0.739568345323741,0.7425937553336195,0.017889491763867033,49
2.57008581161499,0.0909692246309629,0.24962821006774902,0.06425566578949171,sqrt,7,10,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7728253055355859,0.7366906474820144,0.7389988052692282,0.01780695793161153,65
2.00468373298645,0.15223327983668422,0.5670973777770996,0.21112655886037812,log2,2,11,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.6707404744787923,0.6879942487419123,0.7095614665708123,0.6484543493889289,0.6964028776978417,0.6826306833756576,0.02122784551373049,73
1.7297600746154784,0.05213150870068292,0.3056447505950928,0.06718500448740561,log2,6,7,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.2371325492858887,0.14864206643173003,0.2353520393371582,0.0347801369182266,sqrt,6,3,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7462257368799425,0.732566498921639,0.7225017972681524,0.7735442127965493,0.737410071942446,0.7424496635617459,0.017332752340467255,51
11.237460136413574,0.7018663593192263,0.3969381809234619,0.13400535234381158,log2,1,4,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 4, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.8080517613227893,0.7792954708842559,0.7994248741912293,0.7929547088425594,0.7827338129496403,0.7924921256380949,0.01058069573875114,38
77.63633017539978,0.6176405253153935,0.2389132022857666,0.1259163679197991,,2,7,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.8066139468008627,0.796549245147376,0.8145219266714594,0.796549245147376,0.7935251798561151,0.8015519087246379,0.007852735282553763,10
3.17161340713501,0.17244983447406156,0.511808204650879,0.2533365736941595,sqrt,9,3,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 3, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7275341480948958,0.7217828900071891,0.7706685837526959,0.7366906474820144,0.7385674609126502,0.016989709903604402,69
2.4808933258056642,0.320760535451808,0.5989850997924805,0.15340554622671054,log2,7,7,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 7, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6736161035226456,0.5089863407620417,0.5744069015097053,0.5719424460431655,0.5723324144422779,0.056294724094738485,86
2.555882453918457,0.5975840699319389,0.5068934917449951,0.20051068582678777,log2,4,11,mean,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 11, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.5327102803738317,0.6822429906542056,0.5089863407620417,0.5744069015097053,0.6172661870503597,0.5831225400700288,0.06181292208616623,80
2.684804821014404,0.11110216958531985,0.3122467041015625,0.09069140226283043,sqrt,9,5,median,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.7419122933141624,0.7311286843997125,0.7225017972681524,0.7742631200575126,0.7366906474820144,0.7412993085043109,0.01769189872377231,55
1.9458682060241699,0.06272043980417095,0.5068741798400879,0.13714008128703598,log2,4,5,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.676491732566499,0.5089863407620417,0.5758447160316319,0.6158273381294964,0.5819720815727001,0.05978516680252276,84
80.49710578918457,0.8450383036611331,0.4412592887878418,0.14976438392844546,,5,5,mean,"{'classifier__max_features': None, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.807332854061826,0.8001437814521927,0.8145219266714594,0.7979870596693026,0.7892086330935252,0.8018388509896612,0.008582265898042252,7
1.9246722221374513,0.12432658026065499,0.4168797492980957,0.08961961455291757,log2,7,14,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 14, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.6671459381739756,0.5089863407620417,0.5758447160316319,0.5690647482014388,0.570750404708584,0.05400507933961327,93
2.596276807785034,0.13224398612975422,0.346242618560791,0.10042807700200483,sqrt,6,2,mean,"{'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 2, 'column_transformer__numerical_preprocessing__imputer__strategy': 'mean'}",0.7361610352264558,0.7304097771387491,0.7225017972681524,0.7706685837526959,0.7366906474820144,0.7392863681736135,0.016503724521889414,62
2.0093967437744142,0.08852552788029174,0.3779479503631592,0.09934753469260764,log2,4,8,median,"{'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 8, 'column_transformer__numerical_preprocessing__imputer__strategy': 'median'}",0.5327102803738317,0.676491732566499,0.5089863407620417,0.5758447160316319,0.6158273381294964,0.5819720815727001,0.05978516680252276,84
